Time(sec),Force(kN),Jaw(mm),PowAngle(deg),Power(W),Pram,PTemp,Strain,Stress(MPa),Stroke(mm),TC1(C),wedge(mm)
17.8,0.85699725,-0.011386486,49.229481,0,11.076097,53.31591,-0.00076946255,10.921426,11.075799,50.966862,-9.4609861
17.9,0.85360855,-0.011974484,49.229721,0,11.076097,53.615917,-0.00074941525,10.876629,11.076068,51.3144,-9.4607134
18.0,0.85596859,-0.011466349,49.229733,0,11.076097,53.915916,-0.00077708549,10.922279,11.07606,51.72562,-9.4603071
18.1,0.86131102,-0.011437466,49.229733,0,11.076097,54.215916,-0.00076929852,10.978331,11.07625,52.070225,-9.4604607
18.2,0.86032623,-0.01184689,49.229733,0,11.076097,54.515907,-0.00080924272,10.959915,11.076267,52.411377,-9.4603872
18.3,0.85100317,-0.01208871,49.229733,0,11.076097,54.815907,-0.00076951581,10.824529,11.076164,52.720325,-9.4598331
18.4,0.85175383,-0.012261628,49.229733,0,11.076097,55.115898,-0.00082709984,10.858865,11.075608,53.046612,-9.4596367
18.5,0.85780317,-0.012311386,49.229733,0,11.076097,55.415897,-0.000811523,10.946585,11.076096,53.44453,-9.4596996
18.6,0.86047858,-0.012143146,49.229733,0,11.076097,55.7159,-0.00083147234,10.965319,11.076208,53.825932,-9.4595537
18.7,0.85207146,-0.012752781,49.229733,0,11.076097,56.015903,-0.00080887997,10.86704,11.076207,54.126541,-9.4592266
18.8,0.85488933,-0.012488225,49.229733,0,11.076097,56.315907,-0.00084151025,10.883837,11.075786,54.450279,-9.4591808
18.9,0.85481739,-0.012541351,49.229733,0,11.076097,56.61591,-0.00081873895,10.889592,11.076106,54.909367,-9.4588776
19.0,0.8598606,-0.012524183,49.229733,0,11.076097,56.915913,-0.00086042687,10.96043,11.076017,55.162357,-9.4587517
19.1,0.85592496,-0.012981702,49.229733,0,11.076097,57.215916,-0.00083101832,10.905534,11.076051,55.502022,-9.4587069
19.2,0.85274667,-0.013165453,49.378021,0,11.076097,57.515911,-0.00089569745,10.870342,11.076152,55.871006,-9.4583092
19.3,0.85374463,-0.012792098,49.303326,0,11.076097,57.815907,-0.00084615318,10.882801,11.075826,56.281265,-9.4582024
19.4,0.8546105,-0.01302484,49.351673,0,11.076097,58.115906,-0.00088865933,10.883225,11.075912,56.634846,-9.4582005
19.5,0.85586363,-0.013374279,49.371017,0,11.076097,58.415901,-0.00085945259,10.908653,11.07625,56.950638,-9.458024
19.6,0.85254127,-0.013417612,49.588341,0,11.076097,58.715893,-0.00090849359,10.858924,11.075921,57.24572,-9.4578953
19.7,0.84728688,-0.013370096,49.361355,0,11.076097,59.015896,-0.00086925423,10.791126,11.076254,57.616966,-9.4575586
19.8,0.85351419,-0.013267947,49.559807,0,11.076097,59.315903,-0.00091833674,10.882136,11.075556,57.947845,-9.4575424
19.9,0.85300648,-0.013633889,49.296947,0,11.076097,59.615906,-0.00088358391,10.88118,11.075766,58.336525,-9.4575443
20.0,0.85015213,-0.013408504,49.464893,0,11.076097,59.915909,-0.00090360874,10.84089,11.075954,58.612019,-9.4569464
20.1,0.85156786,-0.013820483,49.625938,0,11.076097,60.215912,-0.00090189045,10.852209,11.076237,58.949581,-9.4570684
20.2,0.85169315,-0.013545835,49.602608,0,11.076097,60.515915,-0.00093592633,10.849915,11.075566,59.260639,-9.456953
20.3,0.85291088,-0.013885911,49.60181,0,11.076097,60.815914,-0.00090072519,10.872138,11.075989,59.609722,-9.4568806
20.4,0.84814298,-0.0140067,49.584488,0,11.076097,61.115913,-0.00093767128,10.812869,11.07598,59.995789,-9.4565105
20.5,0.84302044,-0.013887293,49.616608,0,11.076097,61.415909,-0.00091129565,10.741307,11.075824,60.294044,-9.4563789
20.6,0.85111725,-0.013842404,49.63538,0,11.076097,61.715908,-0.00096018589,10.852463,11.07587,60.654987,-9.4561281
20.7,0.85068738,-0.014308178,49.636192,0,11.076097,62.015896,-0.00093251775,10.842329,11.075915,60.959293,-9.4558048
20.8,0.84939247,-0.014243641,49.636227,0,11.076097,62.315895,-0.00094471331,10.838144,11.075973,61.259754,-9.4556332
20.9,0.85459328,-0.014107239,49.636227,0,11.076097,62.615898,-0.00092871167,10.891103,11.076197,61.661144,-9.4556427
21.0,0.85147387,-0.014056121,49.636227,0,11.076097,62.915901,-0.00096730673,10.854178,11.076045,61.956203,-9.455514
